Circuit: * C:\Users\maksym\source\repos\Dohle\String Maschine\simulations\Draft2.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 4.2599e-005 to 4.26001e-005
Heightened Def Con from 4.2601e-005 to 4.2602e-005
Heightened Def Con from 4.2602e-005 to 4.26032e-005
Heightened Def Con from 4.26041e-005 to 4.26051e-005
Heightened Def Con from 4.26051e-005 to 4.26062e-005
Heightened Def Con from 4.26072e-005 to 4.26082e-005
Heightened Def Con from 4.26082e-005 to 4.26093e-005
Heightened Def Con from 4.26102e-005 to 4.26112e-005
Heightened Def Con from 4.26112e-005 to 4.26124e-005
Heightened Def Con from 4.26133e-005 to 4.26143e-005
Heightened Def Con from 4.26143e-005 to 4.26154e-005
Heightened Def Con from 4.26164e-005 to 4.26174e-005
Heightened Def Con from 4.26174e-005 to 4.26185e-005
Heightened Def Con from 4.26194e-005 to 4.26204e-005
Heightened Def Con from 4.26204e-005 to 4.26216e-005
Heightened Def Con from 4.26225e-005 to 4.26235e-005
Heightened Def Con from 4.26235e-005 to 4.26246e-005
Heightened Def Con from 4.26256e-005 to 4.26266e-005
Heightened Def Con from 4.26266e-005 to 4.26277e-005
Heightened Def Con from 4.26286e-005 to 4.26296e-005
Heightened Def Con from 4.26296e-005 to 4.26308e-005
Heightened Def Con from 4.26317e-005 to 4.26327e-005
Heightened Def Con from 4.26327e-005 to 4.26338e-005
Heightened Def Con from 4.26348e-005 to 4.26358e-005
Heightened Def Con from 4.26358e-005 to 4.26369e-005
Heightened Def Con from 4.26378e-005 to 4.26388e-005
Heightened Def Con from 4.26388e-005 to 4.26399e-005
Heightened Def Con from 4.26409e-005 to 4.26419e-005
Heightened Def Con from 4.26419e-005 to 4.2643e-005
Heightened Def Con from 4.2644e-005 to 4.2645e-005
Heightened Def Con from 4.2645e-005 to 4.26461e-005
Heightened Def Con from 4.2647e-005 to 4.2648e-005
Heightened Def Con from 4.2648e-005 to 4.26491e-005
Heightened Def Con from 4.26501e-005 to 4.26511e-005
Heightened Def Con from 4.26511e-005 to 4.26522e-005
Heightened Def Con from 4.26532e-005 to 4.26542e-005
Heightened Def Con from 4.26542e-005 to 4.26553e-005
Heightened Def Con from 4.26562e-005 to 4.26572e-005
Heightened Def Con from 4.26572e-005 to 4.26583e-005
Heightened Def Con from 4.26593e-005 to 4.26603e-005
Heightened Def Con from 4.26603e-005 to 4.26614e-005
Heightened Def Con from 4.26624e-005 to 4.26634e-005
Heightened Def Con from 4.26634e-005 to 4.26645e-005
Heightened Def Con from 4.26654e-005 to 4.26664e-005
Heightened Def Con from 4.26664e-005 to 4.26675e-005
Heightened Def Con from 4.26685e-005 to 4.26695e-005
Heightened Def Con from 4.26695e-005 to 4.26706e-005
Heightened Def Con from 4.26716e-005 to 4.26726e-005
Heightened Def Con from 4.26726e-005 to 4.26737e-005
Heightened Def Con from 4.26746e-005 to 4.26756e-005
Heightened Def Con from 4.26756e-005 to 4.26767e-005
Heightened Def Con from 4.26777e-005 to 4.26787e-005
Heightened Def Con from 4.26787e-005 to 4.26798e-005
Heightened Def Con from 4.26808e-005 to 4.26818e-005
Heightened Def Con from 4.26818e-005 to 4.26829e-005
Heightened Def Con from 4.26838e-005 to 4.26848e-005
Heightened Def Con from 4.26848e-005 to 4.26859e-005
Heightened Def Con from 4.26869e-005 to 4.26879e-005
Heightened Def Con from 4.26879e-005 to 4.2689e-005
Heightened Def Con from 4.26899e-005 to 4.26909e-005
Heightened Def Con from 4.26909e-005 to 4.26921e-005
Heightened Def Con from 4.2693e-005 to 4.2694e-005
Heightened Def Con from 4.2694e-005 to 4.26951e-005
Heightened Def Con from 4.26961e-005 to 4.26971e-005
Heightened Def Con from 4.26971e-005 to 4.26982e-005
Heightened Def Con from 4.26991e-005 to 4.27001e-005
Heightened Def Con from 4.27001e-005 to 4.27013e-005
Heightened Def Con from 4.27022e-005 to 4.27032e-005
Heightened Def Con from 4.27032e-005 to 4.27043e-005
Heightened Def Con from 4.27053e-005 to 4.27063e-005
Heightened Def Con from 4.27063e-005 to 4.27074e-005
Heightened Def Con from 4.27083e-005 to 4.27093e-005
Heightened Def Con from 4.27093e-005 to 4.27105e-005
Heightened Def Con from 4.27114e-005 to 4.27124e-005
Heightened Def Con from 4.27124e-005 to 4.27135e-005
Heightened Def Con from 4.27145e-005 to 4.27155e-005
Heightened Def Con from 4.27155e-005 to 4.27166e-005
Heightened Def Con from 4.27175e-005 to 4.27185e-005
Heightened Def Con from 4.27185e-005 to 4.27197e-005
Heightened Def Con from 4.27206e-005 to 4.27216e-005
Heightened Def Con from 4.27216e-005 to 4.27227e-005
Heightened Def Con from 4.27237e-005 to 4.27247e-005
Heightened Def Con from 4.27247e-005 to 4.27258e-005
Heightened Def Con from 4.27267e-005 to 4.27277e-005
Heightened Def Con from 4.27277e-005 to 4.27289e-005
Heightened Def Con from 4.27298e-005 to 4.27308e-005
Heightened Def Con from 4.27308e-005 to 4.27319e-005
Heightened Def Con from 4.27329e-005 to 4.27339e-005
Heightened Def Con from 4.27339e-005 to 4.2735e-005
Heightened Def Con from 4.27359e-005 to 4.27369e-005
Heightened Def Con from 4.27369e-005 to 4.27381e-005
Heightened Def Con from 4.2739e-005 to 4.274e-005
Heightened Def Con from 4.274e-005 to 4.27411e-005
Heightened Def Con from 4.27421e-005 to 4.27431e-005
Heightened Def Con from 4.27431e-005 to 4.27442e-005
Heightened Def Con from 4.27451e-005 to 4.27461e-005
Heightened Def Con from 4.27461e-005 to 4.27473e-005
Heightened Def Con from 4.27482e-005 to 4.27492e-005
Heightened Def Con from 4.27492e-005 to 4.27503e-005
Heightened Def Con from 4.27513e-005 to 4.27523e-005
Heightened Def Con from 4.27523e-005 to 4.27534e-005
Heightened Def Con from 4.27543e-005 to 4.27553e-005
Heightened Def Con from 4.27553e-005 to 4.27565e-005
Heightened Def Con from 4.27574e-005 to 4.27584e-005
Heightened Def Con from 4.27584e-005 to 4.27595e-005
Heightened Def Con from 4.27605e-005 to 4.27615e-005
Heightened Def Con from 4.27615e-005 to 4.27626e-005
Heightened Def Con from 4.27635e-005 to 4.27645e-005
Heightened Def Con from 4.27645e-005 to 4.27657e-005
Heightened Def Con from 4.27666e-005 to 4.27676e-005
Heightened Def Con from 4.27676e-005 to 4.27687e-005
Heightened Def Con from 4.27697e-005 to 4.27707e-005
Heightened Def Con from 4.27707e-005 to 4.27718e-005
Heightened Def Con from 4.27727e-005 to 4.27737e-005
Heightened Def Con from 4.27737e-005 to 4.27749e-005
Heightened Def Con from 4.27758e-005 to 4.27768e-005
Heightened Def Con from 4.27768e-005 to 4.27779e-005
Heightened Def Con from 4.27789e-005 to 4.27799e-005
Heightened Def Con from 4.27799e-005 to 4.2781e-005
Heightened Def Con from 4.27819e-005 to 4.27829e-005
Heightened Def Con from 4.27829e-005 to 4.27841e-005
Heightened Def Con from 4.2785e-005 to 4.2786e-005
Heightened Def Con from 4.2786e-005 to 4.27871e-005
Heightened Def Con from 4.27881e-005 to 4.27891e-005
Heightened Def Con from 4.27891e-005 to 4.27902e-005
Heightened Def Con from 4.27911e-005 to 4.27921e-005
Heightened Def Con from 4.27921e-005 to 4.27933e-005
Heightened Def Con from 4.27942e-005 to 4.27952e-005
Heightened Def Con from 4.27952e-005 to 4.27963e-005
Heightened Def Con from 4.27973e-005 to 4.27983e-005
Heightened Def Con from 4.27983e-005 to 4.27994e-005
Heightened Def Con from 4.28003e-005 to 4.28013e-005
Heightened Def Con from 4.28013e-005 to 4.28025e-005
Heightened Def Con from 4.28034e-005 to 4.28044e-005
Heightened Def Con from 4.28044e-005 to 4.28055e-005
Heightened Def Con from 4.28065e-005 to 4.28075e-005
Heightened Def Con from 4.28075e-005 to 4.28086e-005
Heightened Def Con from 4.28095e-005 to 4.28105e-005
Heightened Def Con from 4.28105e-005 to 4.28117e-005
Heightened Def Con from 4.28126e-005 to 4.28136e-005
Heightened Def Con from 4.28136e-005 to 4.28147e-005
Heightened Def Con from 4.28157e-005 to 4.28167e-005
Heightened Def Con from 4.28167e-005 to 4.28178e-005
Heightened Def Con from 4.28187e-005 to 4.28197e-005
Heightened Def Con from 4.28197e-005 to 4.28209e-005
Heightened Def Con from 4.28218e-005 to 4.28228e-005
Heightened Def Con from 4.28228e-005 to 4.28239e-005
Heightened Def Con from 4.28249e-005 to 4.28259e-005
Heightened Def Con from 4.28259e-005 to 4.2827e-005
Heightened Def Con from 4.28279e-005 to 4.28289e-005
Heightened Def Con from 4.28289e-005 to 4.28301e-005
Heightened Def Con from 4.2831e-005 to 4.2832e-005
Heightened Def Con from 4.2832e-005 to 4.28331e-005
Heightened Def Con from 4.28341e-005 to 4.28351e-005
Heightened Def Con from 4.28351e-005 to 4.28362e-005
Heightened Def Con from 4.28371e-005 to 4.28381e-005
Heightened Def Con from 4.28381e-005 to 4.28393e-005
Heightened Def Con from 4.28402e-005 to 4.28412e-005
Heightened Def Con from 4.28412e-005 to 4.28423e-005
Heightened Def Con from 4.28433e-005 to 4.28443e-005
Heightened Def Con from 4.28443e-005 to 4.28454e-005
Heightened Def Con from 4.28463e-005 to 4.28473e-005
Heightened Def Con from 4.28473e-005 to 4.28485e-005
Heightened Def Con from 4.28494e-005 to 4.28504e-005
Heightened Def Con from 4.28504e-005 to 4.28515e-005
Heightened Def Con from 4.28525e-005 to 4.28535e-005
Heightened Def Con from 4.28535e-005 to 4.28546e-005
Heightened Def Con from 4.28555e-005 to 4.28565e-005
Heightened Def Con from 4.28565e-005 to 4.28577e-005
Heightened Def Con from 4.28586e-005 to 4.28596e-005
Heightened Def Con from 4.28596e-005 to 4.28607e-005
Heightened Def Con from 4.28617e-005 to 4.28627e-005
Heightened Def Con from 4.28627e-005 to 4.28638e-005
Heightened Def Con from 4.28647e-005 to 4.28657e-005
Heightened Def Con from 4.28657e-005 to 4.28668e-005
Heightened Def Con from 4.28678e-005 to 4.28688e-005
Heightened Def Con from 4.28688e-005 to 4.28699e-005
Heightened Def Con from 4.28709e-005 to 4.28719e-005
Heightened Def Con from 4.28719e-005 to 4.2873e-005
Heightened Def Con from 4.28739e-005 to 4.28749e-005
Heightened Def Con from 4.28749e-005 to 4.2876e-005
Heightened Def Con from 4.2877e-005 to 4.2878e-005
Heightened Def Con from 4.2878e-005 to 4.28791e-005
Heightened Def Con from 4.28801e-005 to 4.28811e-005
Heightened Def Con from 4.28811e-005 to 4.28822e-005
Heightened Def Con from 4.28831e-005 to 4.28841e-005
Heightened Def Con from 4.28841e-005 to 4.28852e-005
Heightened Def Con from 4.28862e-005 to 4.28872e-005
Heightened Def Con from 4.28872e-005 to 4.28883e-005
Heightened Def Con from 4.28893e-005 to 4.28903e-005
Heightened Def Con from 4.28903e-005 to 4.28914e-005
Heightened Def Con from 4.28923e-005 to 4.28933e-005
Heightened Def Con from 4.28933e-005 to 4.28944e-005
Heightened Def Con from 4.28954e-005 to 4.28964e-005
Heightened Def Con from 4.28964e-005 to 4.28975e-005
Heightened Def Con from 4.28985e-005 to 4.28995e-005
Heightened Def Con from 4.28995e-005 to 4.29006e-005
Heightened Def Con from 4.29015e-005 to 4.29025e-005
Heightened Def Con from 4.29025e-005 to 4.29036e-005
Heightened Def Con from 4.29046e-005 to 4.29056e-005
Heightened Def Con from 4.29056e-005 to 4.29067e-005
Heightened Def Con from 4.29077e-005 to 4.29087e-005
Heightened Def Con from 4.29087e-005 to 4.29098e-005
Heightened Def Con from 4.29107e-005 to 4.29117e-005
Heightened Def Con from 4.29117e-005 to 4.29128e-005
Heightened Def Con from 4.29138e-005 to 4.29148e-005
Heightened Def Con from 4.29148e-005 to 4.29159e-005
Heightened Def Con from 4.29168e-005 to 4.29178e-005
Heightened Def Con from 4.29178e-005 to 4.2919e-005
Heightened Def Con from 4.29199e-005 to 4.29209e-005
Heightened Def Con from 4.29209e-005 to 4.2922e-005
Heightened Def Con from 4.2923e-005 to 4.2924e-005
Heightened Def Con from 4.2924e-005 to 4.29251e-005
Heightened Def Con from 4.2926e-005 to 4.2927e-005
Heightened Def Con from 4.2927e-005 to 4.29282e-005
Heightened Def Con from 4.29291e-005 to 4.29301e-005
Heightened Def Con from 4.29301e-005 to 4.29312e-005
Heightened Def Con from 4.29322e-005 to 4.29332e-005
Heightened Def Con from 4.29332e-005 to 4.29343e-005
Heightened Def Con from 4.29352e-005 to 4.29362e-005
Heightened Def Con from 4.29362e-005 to 4.29374e-005
Heightened Def Con from 4.29383e-005 to 4.29393e-005
Heightened Def Con from 4.29393e-005 to 4.29404e-005
Heightened Def Con from 4.29414e-005 to 4.29424e-005
Heightened Def Con from 4.29424e-005 to 4.29435e-005
Heightened Def Con from 4.29444e-005 to 4.29454e-005
Heightened Def Con from 4.29454e-005 to 4.29466e-005
Heightened Def Con from 4.29475e-005 to 4.29485e-005
Heightened Def Con from 4.29485e-005 to 4.29496e-005
Heightened Def Con from 4.29506e-005 to 4.29516e-005
Heightened Def Con from 4.29516e-005 to 4.29527e-005
Heightened Def Con from 4.29536e-005 to 4.29546e-005
Heightened Def Con from 4.29546e-005 to 4.29558e-005
Heightened Def Con from 4.29567e-005 to 4.29577e-005
Heightened Def Con from 4.29577e-005 to 4.29588e-005
Heightened Def Con from 4.29598e-005 to 4.29608e-005
Heightened Def Con from 4.29608e-005 to 4.29619e-005
Heightened Def Con from 4.29628e-005 to 4.29638e-005
Heightened Def Con from 4.29638e-005 to 4.2965e-005
Heightened Def Con from 4.29659e-005 to 4.29669e-005
Heightened Def Con from 4.29669e-005 to 4.2968e-005
Heightened Def Con from 4.2969e-005 to 4.297e-005
Heightened Def Con from 4.297e-005 to 4.29711e-005
Heightened Def Con from 4.2972e-005 to 4.2973e-005
Heightened Def Con from 4.2973e-005 to 4.29742e-005
Heightened Def Con from 4.29751e-005 to 4.29761e-005
Heightened Def Con from 4.29761e-005 to 4.29772e-005
Heightened Def Con from 4.29782e-005 to 4.29792e-005
Heightened Def Con from 4.29792e-005 to 4.29803e-005
Heightened Def Con from 4.29812e-005 to 4.29822e-005
Heightened Def Con from 4.29822e-005 to 4.29834e-005
Heightened Def Con from 4.29843e-005 to 4.29853e-005
Heightened Def Con from 4.29853e-005 to 4.29864e-005
Heightened Def Con from 4.29874e-005 to 4.29884e-005
Heightened Def Con from 4.29884e-005 to 4.29895e-005
Heightened Def Con from 4.29904e-005 to 4.29914e-005
Heightened Def Con from 4.29914e-005 to 4.29926e-005
Heightened Def Con from 4.29935e-005 to 4.29945e-005
Heightened Def Con from 4.29945e-005 to 4.29956e-005
Heightened Def Con from 4.29966e-005 to 4.29976e-005
Heightened Def Con from 4.29976e-005 to 4.29987e-005
Heightened Def Con from 4.29996e-005 to 4.30006e-005
Heightened Def Con from 4.30006e-005 to 4.30018e-005
Heightened Def Con from 4.30027e-005 to 4.30037e-005
Heightened Def Con from 4.30037e-005 to 4.30048e-005
Heightened Def Con from 4.30058e-005 to 4.30068e-005
Heightened Def Con from 4.30068e-005 to 4.30079e-005
Heightened Def Con from 4.30088e-005 to 4.30098e-005
Heightened Def Con from 4.30098e-005 to 4.3011e-005
Heightened Def Con from 4.30119e-005 to 4.30129e-005
Heightened Def Con from 4.30129e-005 to 4.3014e-005
Heightened Def Con from 4.3015e-005 to 4.3016e-005
Heightened Def Con from 4.3016e-005 to 4.30171e-005
Heightened Def Con from 4.3018e-005 to 4.3019e-005
Heightened Def Con from 4.3019e-005 to 4.30202e-005
Heightened Def Con from 4.30211e-005 to 4.30221e-005
Heightened Def Con from 4.30221e-005 to 4.30232e-005
Heightened Def Con from 4.30242e-005 to 4.30252e-005
Heightened Def Con from 4.30252e-005 to 4.30263e-005
Heightened Def Con from 4.30272e-005 to 4.30282e-005
Heightened Def Con from 4.30282e-005 to 4.30294e-005
Heightened Def Con from 4.30303e-005 to 4.30313e-005
Heightened Def Con from 4.30313e-005 to 4.30324e-005
Heightened Def Con from 4.30334e-005 to 4.30344e-005
Heightened Def Con from 4.30344e-005 to 4.30355e-005
Heightened Def Con from 4.30364e-005 to 4.30374e-005
Heightened Def Con from 4.30374e-005 to 4.30386e-005
Heightened Def Con from 4.30395e-005 to 4.30405e-005
Heightened Def Con from 4.30405e-005 to 4.30416e-005
Heightened Def Con from 4.30426e-005 to 4.30436e-005
Heightened Def Con from 4.30436e-005 to 4.30447e-005
Heightened Def Con from 4.30456e-005 to 4.30466e-005
Heightened Def Con from 4.30466e-005 to 4.30478e-005
Heightened Def Con from 4.30487e-005 to 4.30497e-005
Heightened Def Con from 4.30497e-005 to 4.30508e-005
Heightened Def Con from 4.30518e-005 to 4.30528e-005
Heightened Def Con from 4.30528e-005 to 4.30539e-005
Heightened Def Con from 4.30548e-005 to 4.30558e-005
Heightened Def Con from 4.30558e-005 to 4.3057e-005
Heightened Def Con from 4.30579e-005 to 4.30589e-005
Heightened Def Con from 4.30589e-005 to 4.306e-005
Heightened Def Con from 4.3061e-005 to 4.3062e-005
Heightened Def Con from 4.3062e-005 to 4.30631e-005
Heightened Def Con from 4.3064e-005 to 4.3065e-005
Heightened Def Con from 4.3065e-005 to 4.30662e-005
Heightened Def Con from 4.30671e-005 to 4.30681e-005
Heightened Def Con from 4.30681e-005 to 4.30692e-005
Heightened Def Con from 4.30702e-005 to 4.30712e-005
Heightened Def Con from 4.30712e-005 to 4.30723e-005
Heightened Def Con from 4.30732e-005 to 4.30742e-005
Heightened Def Con from 4.30742e-005 to 4.30754e-005
Heightened Def Con from 4.30763e-005 to 4.30773e-005
Heightened Def Con from 4.30773e-005 to 4.30784e-005
Heightened Def Con from 4.30794e-005 to 4.30804e-005
Heightened Def Con from 4.30804e-005 to 4.30815e-005
Heightened Def Con from 4.30824e-005 to 4.30834e-005
Heightened Def Con from 4.30834e-005 to 4.30845e-005
Heightened Def Con from 4.30855e-005 to 4.30865e-005
Heightened Def Con from 4.30865e-005 to 4.30876e-005
Heightened Def Con from 4.30886e-005 to 4.30896e-005
Heightened Def Con from 4.30896e-005 to 4.30907e-005
Heightened Def Con from 4.30916e-005 to 4.30926e-005
Heightened Def Con from 4.30926e-005 to 4.30937e-005
Heightened Def Con from 4.30947e-005 to 4.30957e-005
Heightened Def Con from 4.30957e-005 to 4.30968e-005
Heightened Def Con from 4.30978e-005 to 4.30988e-005
Heightened Def Con from 4.30988e-005 to 4.30999e-005
Heightened Def Con from 4.31008e-005 to 4.31018e-005
Heightened Def Con from 4.31018e-005 to 4.31029e-005
Heightened Def Con from 4.31039e-005 to 4.31049e-005
Heightened Def Con from 4.31049e-005 to 4.3106e-005
Heightened Def Con from 4.3107e-005 to 4.3108e-005
Heightened Def Con from 4.3108e-005 to 4.31091e-005
Heightened Def Con from 4.311e-005 to 4.3111e-005
Heightened Def Con from 4.3111e-005 to 4.31121e-005
Heightened Def Con from 4.31131e-005 to 4.31141e-005
Heightened Def Con from 4.31141e-005 to 4.31152e-005
Heightened Def Con from 4.31162e-005 to 4.31172e-005
Heightened Def Con from 4.31172e-005 to 4.31183e-005
Heightened Def Con from 4.31192e-005 to 4.31202e-005
Heightened Def Con from 4.31202e-005 to 4.31213e-005
Heightened Def Con from 4.31223e-005 to 4.31233e-005
Heightened Def Con from 4.31233e-005 to 4.31244e-005
Heightened Def Con from 4.31254e-005 to 4.31264e-005
Heightened Def Con from 4.31264e-005 to 4.31275e-005
Heightened Def Con from 4.31284e-005 to 4.31294e-005
Heightened Def Con from 4.31294e-005 to 4.31305e-005
Heightened Def Con from 4.31315e-005 to 4.31325e-005
Heightened Def Con from 4.31325e-005 to 4.31336e-005
Heightened Def Con from 4.31345e-005 to 4.31355e-005
Heightened Def Con from 4.31356e-005 to 4.31367e-005
Heightened Def Con from 4.31376e-005 to 4.31386e-005
Heightened Def Con from 4.31386e-005 to 4.31397e-005
Heightened Def Con from 4.31407e-005 to 4.31417e-005
Heightened Def Con from 4.31417e-005 to 4.31428e-005
